date,anger,fear,joy,sadness,love,surprise,price
2022-06-13,0.8385534187157949,0.10580886630513875,0.038494634620965994,0.011819352268637976,0.0034855653680601856,0.001838149813314222,120.92
2022-06-14,0.7433185076171701,0.16164811973100185,0.06502091590928925,0.020202692476397503,0.0061719524270631996,0.003637815584873055,118.92
2022-06-15,0.7519207544948744,0.14920898636236135,0.06148151272361203,0.028883423334817634,0.005556433465402604,0.0029488992042150607,115.32
2022-06-16,0.7497877192497253,0.1692605772556271,0.056607684518676205,0.017756964097497944,0.0042841375456191075,0.00230290713894642,117.56
2022-06-17,0.7566319874354771,0.14544276525266467,0.06442873921062393,0.02565324291104578,0.005205060877155323,0.0026382128038675945,109.56
2022-06-21,0.7955717498605902,0.14365966448729683,0.038470769475679796,0.01662190005299631,0.0033236451351760592,0.002352262210809927,110.49
2022-06-22,0.7675508066363956,0.15401572462819188,0.05143271237814228,0.01969404879238695,0.004507042012055891,0.002799648771305404,106.22
2022-06-23,0.7623715724634088,0.15969612146474657,0.05073944676626955,0.019898211841633415,0.0049059817645921,0.002388679285776635,105.75
2022-06-24,0.7818056129746966,0.12495139893144364,0.05908129547282843,0.028071486235906624,0.0039004464924800447,0.0021897634449285,109.07
2022-06-27,0.713158764185444,0.16851082108088675,0.07875316807128965,0.03133187135643951,0.005214190594063297,0.0030311645081852225,111.44
2022-06-28,0.7388957286703175,0.16853208708223594,0.06225986348400852,0.024183206212032415,0.0039558838972628615,0.0021732431276427896,113.66
2022-06-29,0.7499901523192724,0.16502017962435875,0.051496204120727834,0.025543059583287637,0.00520011296418181,0.00275029130183001,111.65
2022-06-30,0.8204545312457614,0.11148445466015897,0.04215652146376666,0.0192045702149496,0.0044407415164944555,0.0022591788187531973,107.76
2022-07-01,0.7332808474699656,0.16670717110133,0.06546848723061241,0.02819766199078268,0.003939478371413026,0.002406364304651637,110.3
2022-07-05,0.7936764939835197,0.15057733361486733,0.034232467437457045,0.015398499280165257,0.0040945733413344735,0.0020206135170729896,101.55
2022-07-06,0.7444167122954414,0.17060363017732183,0.053621417781825886,0.02423424775978279,0.004305026593751086,0.002818960641022876,100.31
2022-07-07,0.7895476499508167,0.14122128986014884,0.04433484799790608,0.01971513368711191,0.0032626040318000826,0.0019184634107533966,104.62
2022-07-08,0.7628778625618328,0.15964544073424553,0.05188503863543945,0.02105058347594665,0.0027624382954936954,0.0017786289298038682,106.78
2022-07-11,0.8188171344144004,0.14023837289174218,0.02724902668047604,0.009264944614620737,0.0028073449502698474,0.0016231602958647142,106.09
2022-07-12,0.7175068207409071,0.16700177228726118,0.08696797588313723,0.02158770844866719,0.004542975222094587,0.0023927482518205,97.69
2022-07-13,0.6910094566204968,0.22183203741031532,0.05883093548746884,0.02094412619001501,0.004341740450506759,0.0030417094317004294,98.44
2022-07-14,0.6860130793518491,0.20975440294326592,0.06866471863920899,0.027838606975920856,0.004863046185669645,0.002866148111125806,97.79
2022-07-15,0.7658638247737178,0.15296247867970827,0.049713109956226374,0.02597468194586253,0.0032400393414448556,0.002245877570843411,99.59
2022-07-18,0.6745255844933646,0.2043125950509593,0.08741519278624933,0.025563297638048682,0.00508704644605691,0.0030962803894431716,104.48
2022-07-19,0.8630717897415161,0.10439291735179719,0.018314424392301545,0.009891092379111748,0.0029799571592593,0.001349782305769588,106.12
2022-07-20,0.7849199104309083,0.15225661336444316,0.04230433046352113,0.014766898758243711,0.003872480539139308,0.0018797745759365561,104.45
2022-07-21,0.7785593381634465,0.15375806222221364,0.044899835958386966,0.01679506520223282,0.0038954919609413188,0.002092199226522215,98.44
2022-07-22,0.7391407950357958,0.167432347185571,0.057160180908712416,0.028448428424202202,0.004841505785324477,0.0029767475498374,97.71
2022-07-25,0.7611962534763195,0.13756986942866606,0.0641757342015841,0.029776270354718474,0.004458330044548693,0.002823568906428037,99.83
2022-07-26,0.705888402202855,0.15883401160776286,0.08808215281106123,0.03920036800833333,0.004886288997469148,0.0031087815251616044,97.74
2022-07-27,0.8697608964783805,0.06417587477647298,0.037056674765023744,0.024974058856189727,0.002473498798540893,0.0015590076031262643,100.03
2022-07-28,0.7436362917606647,0.1703747705234071,0.06000126686950137,0.019670891510591298,0.0038826440890820614,0.002434143056094492,99.11
2022-07-29,0.7947475418851182,0.13575458175477542,0.04897783497486863,0.014452780920986947,0.004010144703725711,0.0020571259016365757,101.31
2022-08-01,0.740375715273398,0.18371262517326542,0.046617217782315645,0.023389884768726468,0.003462132305786381,0.002442418172938211,96.59
2022-08-02,0.7489125980064273,0.17305610863695617,0.046260305094619925,0.024463967945848663,0.004575188597300387,0.0027318233142068,97.14
2022-08-03,0.7565432161092758,0.17297312114387747,0.04170267070876431,0.0217597271490376,0.00471687540994022,0.0023043972425511447,93.25
2022-08-04,0.6630732934725913,0.22087314310728715,0.07890971528219151,0.030952867724025862,0.0036849998654552157,0.002505974998807879,91.29
2022-08-05,0.6659264266490936,0.21898704467722296,0.07358252676733003,0.0337014358744702,0.005211773860289409,0.0025907963969405683,91.77
2022-08-08,0.7534850107298957,0.1499627369145552,0.059531821666664785,0.030242904171313076,0.0045486429988630265,0.0022288973785988034,93.52
2022-08-09,0.7000082824379206,0.17227134686254425,0.07875223559676665,0.04137885826639828,0.004406315289088475,0.0031829107392695438,93.18
2022-08-10,0.7874563251222882,0.12985258509538,0.05444522901061207,0.022826110062721533,0.0031908545753962427,0.002228887089239838,94.68
2022-08-11,0.7738537937402725,0.1574109877961186,0.04335959646134418,0.01913601490489847,0.0037750979760088075,0.002464500909599496,97.02
2022-08-12,0.8197710496537826,0.10905401164884948,0.048083678805543165,0.01794795645400876,0.003263640755047865,0.0018796856816419294,94.86
2022-08-15,0.7187524806885492,0.16774509091296097,0.07674987952867962,0.02946954283868844,0.0047798085045845096,0.0025032251827983762,92.24
2022-08-16,0.805310322688176,0.1461428909275967,0.032558159204199875,0.011435574847452577,0.002868009146858084,0.0016850585323901154,89.23
2022-08-17,0.7991809912703254,0.12894239051225168,0.04761343210173596,0.017698277475904953,0.0043087281810584915,0.0022561560961713682,90.85
2022-08-18,0.7869212528069814,0.1482749517437898,0.040434835499682825,0.018578489868862808,0.003728945942485589,0.0020615216312256835,93.2
2022-08-19,0.8640283007513393,0.07460301000074564,0.03456848098854107,0.020149205403868053,0.004063749505968891,0.00258726007781325,93.55
2022-08-22,0.8131187151778828,0.12863309067589312,0.036742013413459014,0.01691595525798298,0.0028549415212843726,0.0017352658469462364,93.42
2022-08-23,0.7736696642020653,0.12063881076454855,0.06711021073339181,0.031737399902716554,0.004626560652154801,0.0022173625846585586,96.46
2022-08-24,0.7373895168304443,0.1670333449884007,0.06167980897395557,0.02594593739292269,0.004709777798658807,0.00324161704435629,95.52
2022-08-25,0.792463743686676,0.14966156358520183,0.031319093983620365,0.019365306602170018,0.004362349530371473,0.0028279602294787403,93.33
2022-08-26,0.7259452746194952,0.18255346703945707,0.05586692436105184,0.029501243549234682,0.0035030947525656413,0.0026299899087889648,93.63
2022-08-29,0.8196772596110469,0.13291593704311902,0.03124988672283027,0.012269126294362923,0.0024085302391777304,0.0014792565792879563,97.4
2022-08-30,0.5984080684185028,0.2616508303582668,0.09447448445484039,0.03285796517506236,0.007728806589730032,0.004879841653164432,92.08
2022-08-31,0.7150098496469958,0.1914720590836529,0.05910582869345768,0.026821950041078763,0.004624287816615527,0.0029660368514856966,90.09
2022-09-01,0.6942777205258608,0.20353133740718474,0.07457546147998069,0.019194881493603985,0.005723016526644597,0.002697588107366709,87.09
2022-09-02,0.7358088862328303,0.17137611256025373,0.05848521195972955,0.02885593948442307,0.0032473809884062186,0.002226459599720886,87.29
2022-09-06,0.7817905274304476,0.13374015572480855,0.052699853978331414,0.024051558072890365,0.004957721931118959,0.0027601968044605133,87.35
2022-09-07,0.7564640166582884,0.1773128256210367,0.04389229441423793,0.01735497553211942,0.0031884963542257038,0.001787409322181037,82.5
2022-09-08,0.751102322091659,0.1585538930764111,0.059219794313927765,0.02464913608855562,0.0037901230170973043,0.0026847222761716247,84.04
2022-09-09,0.802499474848018,0.10768460105721121,0.06228155241457413,0.022119135643793777,0.003150766465456782,0.002264477283460971,87.27
2022-09-12,0.7668312842195685,0.15222090310205447,0.050114731066225215,0.023950816857078158,0.004352724809326532,0.0025295214753978407,88.18
2022-09-13,0.8490398385945488,0.08588773917632776,0.04071048777790133,0.019659699786108573,0.002767872052893738,0.0019343722438754207,87.84
2022-09-14,0.7351435542106628,0.17964335514232513,0.05568502237088973,0.022743419026955917,0.0042389378626830395,0.00254572554025794,88.88
2022-09-15,0.7761039396990901,0.140199723688926,0.05655240565639634,0.020093236865131543,0.004459032700295796,0.0025916848598685305,85.72
2022-09-16,0.7141260521279441,0.19174603191721765,0.06747439186761357,0.018995461600651506,0.00455061765711025,0.0031074465870106556,85.57
2022-09-19,0.7112865604852375,0.16771470936701482,0.08001055068483472,0.03334602826323944,0.0045290990628448526,0.003113032588245,86.15
2022-09-20,0.801495381876042,0.10826761433915968,0.05688249685198038,0.024154469246384768,0.005423227490897013,0.003776794662515237,84.69
2022-09-21,0.7979705508162336,0.12812851658999552,0.045614876476309504,0.022483840661418647,0.0035352519033305953,0.0022669575267993316,83.38
2022-09-22,0.7509699581485045,0.15404427468188495,0.060470269727949506,0.027027333192037085,0.00456189980506769,0.002926249425830642,84.02
2022-09-23,0.7563367630204847,0.1773678343367552,0.04255013136313322,0.01840533206104145,0.0033039383396821225,0.0020359982454758226,79.07
2022-09-26,0.7143601067364216,0.1927503222832456,0.058902281220070976,0.02732702801586124,0.004036601523694075,0.0026236905541736125,77.17
2022-09-27,0.7858577006393008,0.1483937995249612,0.04119759712247518,0.018354015420535868,0.0038094649186219444,0.0023874413891462145,78.91
2022-09-28,0.7305191015755689,0.1688207574145592,0.06169961255552519,0.030420239897298206,0.005312858874849167,0.0032274441403353556,82.61
2022-09-29,0.7535871334614292,0.16288579851689355,0.05407051965894715,0.02265458930689356,0.00433025512217179,0.002471717141170555,81.78
2022-09-30,0.7963113142177463,0.11901377787762607,0.05420491203403795,0.024365138168832297,0.0038098699933470344,0.0022949543686081124,79.91
2022-10-03,0.7769339057532224,0.15326224747431375,0.04369079055984246,0.0204960641805717,0.0033161418396047775,0.002300846475091782,84.05
2022-10-04,0.7815453171730041,0.12954043922945854,0.059192334362305664,0.023831517365761046,0.0036665705800987282,0.002223846549168188,86.87
2022-10-05,0.710489120748308,0.18357930103040954,0.07008485109717755,0.028213156119885775,0.004768746441523314,0.002864834267206226,88.22
2022-10-06,0.7482399808035957,0.15968494895086793,0.0583289389464038,0.024821085389703464,0.005528766308324711,0.003396292177192737,88.9
2022-10-07,0.7722835137563593,0.14032049293232637,0.05448172863928926,0.025420859868651863,0.0049977563646868,0.0024956442263346615,93.07
2022-10-10,0.8177195476988951,0.127241905623426,0.03437158731685481,0.015085728226646654,0.0034707686111990163,0.0021104679375032686,91.6
2022-10-11,0.8214841418796115,0.12052511183881302,0.03818127471863081,0.014804064191088755,0.003199613718606953,0.0018057790883984472,89.75
